trip_id,started_at,ended_at,start_station_name,end_station_name,bike_id,user_type,user_birth_year,price
119426,06/06/2026 18:37,06/06/2026 19:06,Warehouse Row,Observatory Hill,1177,casual,1981,5.35
119427,06/06/2026 19:44,06/06/2026 19:48,Old Mill Crossing,Old Mill Crossing,1143,member,1990,0.00
119428,06/06/2026 20:14,06/06/2026 20:27,Riverside Walk,Exchange Street,1149,casual,1985,2.95
119429,06/06/2026 20:33,06/06/2026 20:43,Science Quad,Westfield Green,1345,member,1981,0.00
119430,06/06/2026 20:43,06/06/2026 20:58,Old Mill Crossing,Old Town Square,1038,member,1984,0.00
119431,06/06/2026 21:51,06/06/2026 22:21,Meridian Tower,Aurora & 22nd,1038,casual,1986,5.50
119432,06/06/2026 22:58,06/06/2026 23:17,Old Town Square,Old Town Square,1328,casual,1986,4.00
119433,06/06/2026 23:01,06/06/2026 23:08,Old Town Square,Old Town Square,1315,member,1988,0.00
119434,06/06/2026 23:53,07/06/2026 00:11,Old Town Square,Summit Ridge,1077,casual,2001,3.85
119435,07/06/2026 05:23,07/06/2026 05:55,Harbor West,Gasometer Park,1026,casual,1984,5.80
119436,07/06/2026 06:08,07/06/2026 06:44,Pier 12,Merchant Hall,1122,casual,1976,6.55
119437,07/06/2026 08:16,07/06/2026 08:42,Seawall Promenade,Seawall Promenade,1204,casual,1972,5.05
119438,07/06/2026 08:37,07/06/2026 09:25,Cedar Park Loop,Central Station,1216,casual,1988,8.35
119439,07/06/2026 09:10,07/06/2026 09:31,Opera House,Northgate Transit Hub,1273,casual,2001,4.30
119440,07/06/2026 09:11,07/06/2026 09:26,Steelworks Gate,Clocktower Plaza,1185,member,1973,0.00
119441,07/06/2026 09:11,07/06/2026 09:18,University Gate,Grand & 3rd,1089,member,1972,0.00
119442,07/06/2026 09:26,07/06/2026 09:53,Sunset Boulevard,Old Mill Crossing,1350,member,1988,0.00
119443,07/06/2026 10:35,07/06/2026 11:10,Athletics Center,Athletics Center,1133,Casual,1996,6.25
119444,07/06/2026 10:43,07/06/2026 10:55,Old Town Square,Old Town Square,1184,casual,1982,2.95
119445,07/06/2026 11:02,07/06/2026 11:10,Old Town Square,University Gate,1121,casual,1974,2.35
119446,07/06/2026 11:15,07/06/2026 11:38,Gasometer Park,Gasometer Park,1134,casual,1990,4.45
119447,07/06/2026 11:22,07/06/2026 11:40,Pier 12,Tannery Yard,1131,casual,1981,3.70
119448,07/06/2026 11:33,07/06/2026 11:47,University Gate,Poplar Circle,1044,Casual,1972,3.25
119449,07/06/2026 11:38,07/06/2026 12:18,Meridian Tower,Meridian Tower,1066,casual,1978,7.00
119450,07/06/2026 11:42,07/06/2026 11:46,Aurora & 22nd,Aurora & 22nd,1248,member,1978,0.00
119451,07/06/2026 11:59,07/06/2026 12:12,Observatory Hill,Opera House,1011,casual,1981,3.10
119452,07/06/2026 12:06,07/06/2026 12:12,Birchwood Terrace,University Gate,1011,Member,2001,0.00
119453,07/06/2026 12:21,07/06/2026 12:36,Northgate Mall,Opera House,1166,casual,1967,3.25
119454,07/06/2026 12:34,07/06/2026 13:00,Gasometer Park,Old Town Square,1327,casual,1990,4.90
119455,07/06/2026 12:35,07/06/2026 12:45,Maple Grove,Central Station,1168,member,1985,0.00
119456,07/06/2026 12:40,07/06/2026 13:06,Central Station,Maple Grove,1240,casual,1990,4.90
119457,07/06/2026 12:42,07/06/2026 12:53,Harbor East,Old Town Square,1209,member,1988,0.00
119458,07/06/2026 12:44,07/06/2026 12:49,Central Station,Westfield Green,1331,member,1975,0.00
119459,07/06/2026 12:50,07/06/2026 13:02,Gasometer Park,Gasometer Park,1292,casual,2002,2.80
119460,07/06/2026 12:54,07/06/2026 13:22,Clocktower Plaza,Central Station,1072,member,2001,0.00
119461,07/06/2026 13:09,07/06/2026 13:24,City Hall,Westfield Green,1006,member,1966,0.00
119462,07/06/2026 13:31,07/06/2026 13:39,Seawall Promenade,Willow Bend,1209,Casual,1997,2.20
119463,07/06/2026 13:49,07/06/2026 14:07,Pier 12,Northgate Transit Hub,1142,casual,1990,3.70
119464,07/06/2026 14:23,07/06/2026 14:35,Meridian Tower,Science Quad,1289,member,1962,0.00
119465,07/06/2026 14:26,07/06/2026 14:43,Kayak Launch,Kayak Launch,1112,member,1968,0.00
119466,07/06/2026 14:34,07/06/2026 16:11,Pier 12,Cobbler's Row,1070,casual,1984,15.55
119467,07/06/2026 14:37,07/06/2026 14:47,Pier 12,City Hall,1315,member,1995,0.00
119468,07/06/2026 14:48,07/06/2026 15:26,Exchange Street,Kayak Launch,1079,casual,1988,6.70
119469,07/06/2026 15:00,07/06/2026 15:15,Riverside Walk,Old Town Square,1316,casual,1978,3.40
119470,07/06/2026 15:05,07/06/2026 15:19,Harbor East,Aurora & 22nd,1247,casual,1990,3.10
119471,07/06/2026 15:12,07/06/2026 15:33,University Gate,Harbor East,1249,casual,,4.30
119472,07/06/2026 15:18,07/06/2026 15:30,Athletics Center ,Sunset Boulevard,1182,casual,1963,2.95
119473,07/06/2026 15:48,07/06/2026 16:07,Westfield Green,Tramline Depot,1202,casual,,3.85
119474,07/06/2026 15:51,07/06/2026 16:08,Cedar Park Loop,Riverside Walk,1233,casual,1991,3.55
119475,07/06/2026 15:59,07/06/2026 16:12,Library Mall,City Hall,1049,casual,1968,2.95
119476,07/06/2026 15:59,07/06/2026 16:15,Tannery Yard,Tannery Yard,1184,member,1984,0.00
119477,07/06/2026 16:18,07/06/2026 17:01,Clocktower Plaza,Clocktower Plaza,1248,casual,1978,7.60
119478,07/06/2026 16:26,07/06/2026 16:33,Summit Ridge,Cedar Park Loop,1232,member,,0.00
119479,07/06/2026 16:40,07/06/2026 17:00,University Gate,Central Station,1316,member,1980,0.00
119480,07/06/2026 16:49,07/06/2026 17:03,Athletics Center,Athletics Center,1067,Casual,1983,3.10
119481,07/06/2026 16:57,07/06/2026 17:37,Aurora & 22nd,Student Commons,1297,Casual,1984,7.00
119482,07/06/2026 17:26,07/06/2026 17:33,Aurora & 22nd,Aurora & 22nd,1128,member,1998,0.00
119483,07/06/2026 17:40,07/06/2026 17:51,Summit Ridge,Student Commons,1281,Casual,1995,2.65
119484,07/06/2026 18:08,07/06/2026 18:37,Exchange Street,Pier 12,1128,casual,1990,5.50
119485,07/06/2026 18:21,07/06/2026 18:34,Maple Grove,University Gate,1157,Casual,1987,3.10
119486,07/06/2026 18:21,07/06/2026 18:31,ATHLETICS CENTER,Student Commons,1034,member,1993,0.00
119487,07/06/2026 18:44,07/06/2026 18:51,City Hall,City Hall,1233,member,1963,0.00
119488,07/06/2026 18:53,07/06/2026 19:07,Botanic Gardens,City Hall,1315,member,1994,0.00
119489,07/06/2026 18:57,07/06/2026 19:12,Ferry Meadow,Floodgate Road,1175,member,1973,0.00
119490,07/06/2026 19:13,07/06/2026 19:22,Cedar Park Loop,Central Station,1016,casual,1996,2.35
119491,07/06/2026 19:28,07/06/2026 19:52,Pier 12,Student Commons,1168,casual,,4.75
119492,07/06/2026 19:48,07/06/2026 19:56,Maple Grove,Science Quad,1044,member,,0.00
119493,07/06/2026 19:59,07/06/2026 20:33,Exchange Street,Cobbler's Row,1144,casual,1996,6.10
119494,07/06/2026 20:33,07/06/2026 20:53,Meridian Tower,Grand & 3rd,1206,member,1992,0.00
119495,07/06/2026 21:17,07/06/2026 22:20,Student Commons,Exchange Street,1129,casual,1985,10.45
119496,07/06/2026 21:25,07/06/2026 21:45,Harbor East,Lighthouse Point,1011,casual,1989,4.00
119497,07/06/2026 21:32,07/06/2026 21:44,Floodgate Road,Steelworks Gate,1345,member,1996,0.00
119498,07/06/2026 22:00,07/06/2026 22:08,Central Station,City Hall,1170,member,1985,0.00
119499,07/06/2026 22:01,07/06/2026 22:12,Botanic Gardens,Botanic Gardens,1110,member,1997,0.00
119500,07/06/2026 22:03,07/06/2026 22:40,Clocktower Plaza,Cedar Park Loop,1011,casual,2005,6.55
119501,07/06/2026 22:28,07/06/2026 22:56,Pier 12,Pier 12,1049,casual,1986,5.20
119502,08/06/2026 00:37,08/06/2026 00:50,Grand & 9th,Kayak Launch,1058,member,1988,0.00
119503,08/06/2026 01:41,08/06/2026 02:46,Gasometer Park,Gasometer Park,1083,casual,1987,10.90
119504,08/06/2026 06:37,08/06/2026 06:44,Old Town Square,old town square,1065,member,1984,0.00
119505,08/06/2026 07:00,08/06/2026 07:33,Botanic Gardens,Central Station,1164,casual,1980,6.10
119506,08/06/2026 07:22,08/06/2026 07:38,Sunset Boulevard,Observatory Hill,1213,Member,1982,0.00
119507,08/06/2026 08:05,08/06/2026 08:16,Grand & 3rd,Northgate Transit Hub,1011,casual,1997,2.80
119508,08/06/2026 08:14,08/06/2026 08:45,Lighthouse Point,Riverside Walk,1172,casual,1971,5.80
119509,08/06/2026 08:26,08/06/2026 08:37,Union Plaza,Student Commons,1074,casual,2003,2.80
119510,08/06/2026 08:42,08/06/2026 09:16,Kayak Launch,Dockside Market,1060,casual,1984,6.10
119511,08/06/2026 08:53,08/06/2026 08:59,Science Quad,Gasometer Park,1233,member,1985,0.00
119512,08/06/2026 09:07,08/06/2026 09:19,Botanic Gardens,Science Quad,1264,casual,1989,2.95
119513,08/06/2026 09:45,08/06/2026 09:56,Science Quad,Observatory Hill,1219,member,1993,0.00
119514,08/06/2026 10:54,08/06/2026 11:00,Observatory Hill,Floodgate Road,1268,casual,1968,1.90
119515,08/06/2026 11:34,08/06/2026 11:45,Pier 12,Botanic Gardens,1201,member,1981,0.00
119516,08/06/2026 11:35,08/06/2026 11:43,kayak launch,Kayak Launch,1089,member,1984,0.00
119517,08/06/2026 12:14,08/06/2026 12:04,Kayak Launch,Kayak Launch,1204,casual,1999,4.90
119518,08/06/2026 12:49,08/06/2026 13:10,Old Town Square,Botanic Gardens,1266,casual,1984,4.15
119519,08/06/2026 13:04,08/06/2026 13:08,Dockside Market,Warehouse Row,1037,member,1984,0.00
119520,08/06/2026 14:05,08/06/2026 14:13,Merchant Hall,Merchant Hall,1249,MEMBER,1988,0.00
119521,08/06/2026 14:41,08/06/2026 14:48,Harbor East,Old Town Square,1029,member,1991,0.00
119522,08/06/2026 15:02,08/06/2026 15:23,Seawall Promenade,Seawall Promenade,1121,casual,1985,4.15
119523,08/06/2026 15:21,08/06/2026 15:36,Old Town Square,Old Town Square,1267,Member,1983,0.00
119524,08/06/2026 16:11,08/06/2026 16:19,Old Town Square,Westfield Green,1262,member,1987,0.00
119525,08/06/2026 16:31,08/06/2026 17:05,Old Mill Crossing,Central Station,1195,casual,1997,6.25
119526,08/06/2026 16:31,08/06/2026 16:39,Gasometer Park,Opera House,1118,member,1970,0.00
119527,08/06/2026 17:01,08/06/2026 17:56,Fountain Court, Summit Ridge,1065,casual,1983,9.25
119528,08/06/2026 17:34,08/06/2026 17:55,Northgate Transit Hub,City Hall,1196,MEMBER,1985,0.00
119529,08/06/2026 17:57,08/06/2026 18:10,Central Station,Maple Grove,1348,member,1987,0.00
119530,08/06/2026 18:30,08/06/2026 19:05,Old Town Square,Harbor East,1280,casual,1999,6.40
119531,08/06/2026 19:25,08/06/2026 19:38,Botanic Gardens,Rosemont & 5th,1251,member,1975,0.00
119532,08/06/2026 21:13,08/06/2026 21:25,Central Station,Gasometer Park,1092,member,1993,0.00
119533,09/06/2026 01:14,09/06/2026 01:18,Gasometer Park,Harbor East,1101,member,1988,0.00
119534,09/06/2026 05:08,09/06/2026 05:26,University Gate,Warehouse Row,1307,member,1976,0.00
119535,09/06/2026 06:22,09/06/2026 06:30,Merchant Hall,Merchant Hall,1052,member,1990,0.00
119536,09/06/2026 06:33,09/06/2026 06:48,Gasometer Park,Riverside Walk,1245,casual,1972,3.25
119537,09/06/2026 06:52,09/06/2026 07:00,Steelworks Gate,Gasometer Park,1012,member,1984,0.00
119538,09/06/2026 06:59,09/06/2026 07:24,Central Station,Central Station,1011,casual,1983,4.75
119539,09/06/2026 07:00,09/06/2026 07:23,harbor west,Central Station,1164,member,1986,0.00
119540,09/06/2026 07:05,09/06/2026 07:14,Meridian Tower,Riverside Walk,1093,casual,1976,2.35
119541,09/06/2026 07:07,09/06/2026 07:22,Cedar Park Loop,Heron Park,1284,member,1978,0.00
119542,09/06/2026 07:13,09/06/2026 07:28,Athletics Center,Maple Grove,1024,Casual,1971,3.25
119543,09/06/2026 07:51,09/06/2026 08:26,Old Town Square,Sunset Boulevard,1176,casual,1991,6.25
119544,09/06/2026 08:02,09/06/2026 08:09,Cobbler's Row,Old Town Square,1237,member,1966,0.00
119545,09/06/2026 08:05,09/06/2026 08:16,Pier 12,Fountain Court,1213,member,1986,0.00
119546,09/06/2026 08:40,09/06/2026 08:48,Gasometer Park,Dockside Market,1027,member,1959,0.00
119547,09/06/2026 08:43,09/06/2026 10:15,Cedar Park Loop,Cedar Park Loop,1236,casual,1993,14.80
119548,09/06/2026 09:03,09/06/2026 09:27,Maple Grove,Harbor West,1119,member,1991,0.00
119549,09/06/2026 09:05,09/06/2026 09:09,Old Town Square,Science Quad,1162,member,1994,0.00
119550,09/06/2026 09:15,09/06/2026 09:50,Gasometer Park,maple grove,1176,casual,1996,6.40
119551,09/06/2026 09:18,09/06/2026 09:32,Ferry Meadow,Science Quad,1289,member,2020,0.00
119552,09/06/2026 09:19,09/06/2026 09:32,Student Commons,Library Mall,1201,Casual,1988,2.95
119553,09/06/2026 09:30,09/06/2026 09:52,Athletics Center,Student Commons,1019,casual,1991,4.30
119554,09/06/2026 09:37,09/06/2026 09:43,Aurora & 40th,Gasometer Park,1327,member,1979,0.00
119555,09/06/2026 11:03,09/06/2026 11:08,Steelworks Gate,Athletics Center,1141,member,,0.00
119556,09/06/2026 11:06,09/06/2026 12:04,Harbor East,Northgate Transit Hub,1152,casual,2003,9.85
119557,09/06/2026 11:15,09/06/2026 11:23,Cobbler's Row,Gasometer Park,1310,member,2002,0.00
119558,09/06/2026 11:57,09/06/2026 12:22,Foundry District,Gasometer Park,1231,Casual,1991,4.75
119559,09/06/2026 12:03,09/06/2026 12:12,Warehouse Row,Old Mill Crossing,1256,member,2007,0.00
119560,09/06/2026 12:07,09/06/2026 12:27,Old Town Square,Gasometer Park,1224,casual,1966,4.00
119560,09/06/2026 12:07,09/06/2026 12:27,Old Town Square,Gasometer Park,1224,casual,1966,4.00
119561,09/06/2026 12:17,09/06/2026 12:30,Summit Ridge,Summit Ridge,1293,casual,1985,3.10
119562,09/06/2026 12:26,09/06/2026 12:37,Westfield Green,University Gate,1093,member,1988,0.00
119563,09/06/2026 12:36,09/06/2026 12:44,Meridian Tower,Harbor East,1327,member,1997,0.00
119564,09/06/2026 12:52,09/06/2026 13:06,Summit Ridge,Cedar Park Loop,1302,member,1985,0.00
119565,09/06/2026 12:56,09/06/2026 13:12,Floodgate Road,Northgate Transit Hub,1195,member,1977,0.00
119566,09/06/2026 13:17,09/06/2026 13:24,Athletics Center,Athletics Center,1046,member,1988,0.00
119567,09/06/2026 13:39,09/06/2026 13:47,Campus North,Pier 12,1306,member,1991,0.00
119568,09/06/2026 13:56,09/06/2026 14:30,Ferry Landing,Lighthouse Point,1006,Casual,1998,6.10
119569,09/06/2026 14:50,09/06/2026 14:54,Old Mill Crossing,Botanic Gardens,1051,member,1985,0.00
119570,09/06/2026 16:05,09/06/2026 16:23,Summit Ridge,University Gate,1062,casual,1985,3.85
119571,09/06/2026 16:06,09/06/2026 16:12,Sunset Boulevard,Old Town Square,1221,member,1965,0.00
119572,09/06/2026 16:29,09/06/2026 16:40,Rosemont & 5th,Rosemont & 5th,1047,member,1978,0.00
119573,09/06/2026 16:50,09/06/2026 17:00,Central Station,Marina Green,1142,casual,1979,2.65
119574,09/06/2026 17:13,09/06/2026 17:22,Ferry Meadow,Ferry Meadow,1293,casual,1973,2.35
119575,09/06/2026 17:33,09/06/2026 17:56,Riverside Walk,Exchange Street,1041,casual,1989,4.60
119576,09/06/2026 17:50,09/06/2026 18:04,Guildhall Steps,Dockside Market,1044,member,1969,0.00
119577,09/06/2026 17:54,09/06/2026 18:16,Gasometer Park,Cobbler's Row,1248,MEMBER,1971,0.00
119578,09/06/2026 17:55,09/06/2026 18:02,Grand & 9th,Steelworks Gate,1328,Member,1985,0.00
119579,09/06/2026 17:55,09/06/2026 18:03,Riverside Walk,Cedar Park Loop,1254,member,1985,0.00
119580,09/06/2026 18:13,09/06/2026 18:28,Old Town Square,Clocktower Plaza,1141,member,1990,0.00
119581,09/06/2026 18:18,09/06/2026 19:12,Old Town Square,Aurora & 22nd,1141,casual,1986,9.10
119582,09/06/2026 18:19,09/06/2026 18:24,Opera House,Ferry Landing,1147,member,1989,0.00
119583,09/06/2026 18:30,09/06/2026 19:03,Birchwood Terrace,Northgate Transit Hub,1261,Member,1989,0.00
119584,09/06/2026 18:41,09/06/2026 18:46,Pier 12,Summit Ridge,1004,member,1993,0.00
119585,09/06/2026 18:41,09/06/2026 19:01,City Hall,Summit Ridge,1340,member,2004,0.00
119586,09/06/2026 18:45,09/06/2026 18:52,Pier 12,Old Mill Crossing ,1297,member,1967,0.00
119587,09/06/2026 19:19,09/06/2026 19:29,University Gate,Gasometer Park,1252,member,1992,0.00
119588,09/06/2026 19:27,09/06/2026 19:34,Grand & 9th,Steelworks Gate,1317,member,1967,0.00
119588,09/06/2026 19:27,09/06/2026 19:34,Grand & 9th,Steelworks Gate,1317,member,1967,0.00
119589,09/06/2026 19:45,09/06/2026 19:59,Northgate Mall,Northgate Mall,1240,member,1975,0.00
119590,09/06/2026 20:06,09/06/2026 20:29,Pier 12,Gasometer Park,1206,member,1980,0.00
119591,09/06/2026 20:21,09/06/2026 20:28,Weaver Street,Weaver Street,1158,member,1999,0.00
119592,09/06/2026 20:28,09/06/2026 20:49,Cedar Park Loop,Cedar Park Loop,1264,member,1974,0.00
119593,09/06/2026 20:37,09/06/2026 20:47,Old Town Square,Cobbler's Row,1150,casual,1976,2.50
119594,09/06/2026 20:41,09/06/2026 20:51,Central Station,Riverside Walk,1025,member,1999,0.00
119595,09/06/2026 21:02,09/06/2026 21:11,Summit Ridge,Steelworks Gate,1268,Member,1988,0.00
119596,09/06/2026 23:45,10/06/2026 00:21,Westfield Green,Grand & 3rd,1011,casual,1988,6.40
119597,09/06/2026 23:57,10/06/2026 00:10,Gasometer Park,Gasometer Park,1092,casual,1973,3.10
119598,10/06/2026 02:21,10/06/2026 02:27,Dockside Market,Summit Ridge,1024,member,1998,0.00
119599,10/06/2026 06:00,10/06/2026 06:08,Old Town Square,Old Town Square,1262,casual,1979,2.20
119600,10/06/2026 06:43,10/06/2026 06:54,Botanic Gardens,Botanic Gardens,1229,member,1967,0.00
119601,10/06/2026 07:00,10/06/2026 07:12,Cedar Park Loop,Old Town Square,1347,casual,1962,2.95
119602,10/06/2026 07:17,10/06/2026 07:38,University Gate,Central Station,1194,casual,1963,4.30
119603,10/06/2026 07:44,10/06/2026 08:12,Merchant Hall,Observatory Hill,1336,casual,1964,5.20
119604,10/06/2026 07:59,10/06/2026 08:29,Riverside Walk,Harbor East,1222,member,2004,0.00
119605,10/06/2026 08:18,10/06/2026 08:31,Gasometer Park,Gasometer Park,1193,member,1981,0.00
119606,10/06/2026 08:23,10/06/2026 08:32,Northgate Transit Hub,Student Commons,1131,member,,0.00
119607,10/06/2026 08:24,10/06/2026 08:34,Riverside Walk,City Hall,1182,casual,1990,2.50
119608,10/06/2026 08:26,10/06/2026 08:41,Old Town Square,Old Town Square,1031,member,1984,0.00
119609,10/06/2026 08:42,10/06/2026 08:53,Old Town Square,Union Plaza,1012,member,2000,0.00
119610,10/06/2026 08:53,10/06/2026 09:01,University Gate,Willow Bend,1120,member,,0.00
119611,10/06/2026 08:55,10/06/2026 09:19,Kayak Launch,Old Town Square,1350,casual,1972,4.60
119612,10/06/2026 08:59,10/06/2026 10:00,Old Town Square,Riverside Walk,1297,casual,1982,10.30
119613,10/06/2026 09:13,10/06/2026 09:22,Cedar Park Loop,Old Town Square,1197,member,1983,0.00
119614,10/06/2026 09:24,10/06/2026 09:43,Botanic Gardens,Botanic Gardens,1085,member,1964,0.00
119615,10/06/2026 09:26,10/06/2026 09:38,Student Commons,Athletics Center,1245,casual,1998,2.80
119616,10/06/2026 09:39,10/06/2026 10:19,Riverside Walk,Riverside Walk,1256,casual,1996,7.00
119617,10/06/2026 10:05,10/06/2026 10:23,Maple Grove,Summit Ridge ,1190,casual,1980,3.70
119618,10/06/2026 10:11,10/06/2026 10:24,King's Cross Lane,Warehouse Row,1272,Member,2001,0.00
119619,10/06/2026 10:22,10/06/2026 10:31,City Hall,Union Plaza,1005,member,1995,0.00
119620,10/06/2026 10:42,10/06/2026 10:56,Northgate Mall,Steelworks Gate,1279,casual,1986,3.10
119621,10/06/2026 11:19,10/06/2026 11:41,Observatory Hill,Ferry Landing,1230,member,2000,0.00
119622,10/06/2026 12:31,10/06/2026 12:42,Weaver Street,Steelworks Gate,1052,member,1980,0.00
119623,10/06/2026 12:37,10/06/2026 12:56,FLOODGATE ROAD,kayak launch,1009,casual,1974,3.85
119624,10/06/2026 12:40,10/06/2026 12:45,Cedar Park Loop,Riverside Walk,1278,MEMBER,1993,0.00
119625,10/06/2026 12:46,10/06/2026 12:56,Gasometer Park,Clocktower Plaza,1095,member,1973,0.00
119626,10/06/2026 12:56,10/06/2026 13:47,Central Station,Central Station,1072,casual,1985,8.80
119627,10/06/2026 13:38,10/06/2026 13:52,Northgate Transit Hub,King's Cross Lane,1040,member,1987,0.00
119628,10/06/2026 14:21,10/06/2026 14:57,Westfield Green,Maple Grove,1324,casual,1970,6.55
119629,10/06/2026 14:22,10/06/2026 14:28,Gasometer Park,Gasometer Park,1233,member,1976,0.00
119630,10/06/2026 14:28,10/06/2026 14:31,Steelworks Gate,Steelworks Gate,1206,member,1989,0.00
119631,10/06/2026 14:34,10/06/2026 14:46,Central Station,Library Mall,1272,member,1991,0.00
119632,10/06/2026 14:35,10/06/2026 16:15,Student Commons,Central Station,1314,casual,1981,16.15
119633,10/06/2026 14:50,10/06/2026 15:03,Athletics Center,Marina Green,1184,casual,2002,2.95
119634,10/06/2026 15:04,10/06/2026 15:14,Harbor East,Seawall Promenade,1192,Member,1986,0.00
119635,10/06/2026 15:05,10/06/2026 15:07,City Hall,City Hall,1119,member,1970,0.00
119636,10/06/2026 15:22,10/06/2026 15:30,Warehouse Row,Maple Grove,1215,member,1996,0.00
119637,10/06/2026 15:23,10/06/2026 15:28,Dockside Market,Dockside Market,1329,member,1977,0.00
119638,10/06/2026 15:26,10/06/2026 15:38,Aurora & 22nd,Old Town Square,1273,member,1956,0.00
119639,10/06/2026 15:31,10/06/2026 15:38,Fountain Court,Student Commons,1206,member,1989,0.00
119640,10/06/2026 15:55,10/06/2026 16:03,Aurora & 22nd,Central Station,1222,member,1992,0.00
119641,10/06/2026 16:03,10/06/2026 16:16,Old Town Square,gasometer park,1225,casual,1992,29.50
119642,10/06/2026 16:05,10/06/2026 16:14,Science Quad ,Gasometer Park,1125,member,1994,0.00
119643,10/06/2026 16:11,10/06/2026 16:35,Ferry Landing,Central Station,1345,member,1994,0.00
119644,10/06/2026 16:20,10/06/2026 16:27,Athletics Center,Athletics Center,1272,member,1979,0.00
119645,10/06/2026 16:25,10/06/2026 16:37,Riverside Walk,Student Commons,1186,member,1993,0.00
119646,10/06/2026 16:36,10/06/2026 16:43,Gasometer Park,Orchard Lane,1044,member,1983,0.00
119647,10/06/2026 17:03,10/06/2026 17:38,Steelworks Gate,Steelworks Gate,1051,casual,1988,6.25
119648,10/06/2026 17:12,10/06/2026 17:19,Merchant Hall,Aurora & 40th,1320,member,1986,0.00
119649,10/06/2026 17:21,10/06/2026 17:27,Athletics Center,Campus North,1011,member,1985,0.00
119650,10/06/2026 17:23,10/06/2026 17:34,Harbor West,Kayak Launch,1152,member,,0.00
119651,10/06/2026 17:41,10/06/2026 17:47,Cobbler's Row,Cobbler's Row,1157,member,1989,0.00
119652,10/06/2026 17:49,10/06/2026 17:54,Harbor East,Student Commons,1085,member,1971,0.00
119653,10/06/2026 17:55,10/06/2026 18:07,Grand & 9th,Gasometer Park,1296,member,1979,0.00
119654,10/06/2026 18:06,10/06/2026 18:15,Old Town Square,Seawall Promenade,1044,Member,1970,0.00
119655,10/06/2026 18:17,10/06/2026 18:32,Riverside Walk,Old Town Square,1146,member,1980,0.00
119656,10/06/2026 18:33,10/06/2026 18:40,Student Commons,Pier 12,1185,member,,0.00
119657,10/06/2026 18:44,10/06/2026 18:58,Central Station,Student Commons,1080,member,1995,0.00
119658,10/06/2026 19:03,10/06/2026 19:15,Steelworks Gate,Harbor East,1137,member,2002,0.00
119659,10/06/2026 19:04,10/06/2026 19:16,Northgate Mall ,Riverside Walk,1063,member,,0.00
119660,10/06/2026 19:11,10/06/2026 19:47,Steelworks Gate,Science Quad,1266,Casual,1983,6.40
119661,10/06/2026 19:26,10/06/2026 19:29,Old Mill Crossing,Old Town Square,1133,Member,1985,0.00
119662,10/06/2026 19:38,10/06/2026 19:46,Harbor East,Riverside Walk,1258,member,1977,0.00
119663,10/06/2026 19:38,10/06/2026 19:56,Central Station,Athletics Center,1010,member,1983,0.00
119664,10/06/2026 19:49,10/06/2026 19:55,University Gate,City Hall,1192,member,1993,0.00
119665,10/06/2026 20:07,10/06/2026 20:22,Observatory Hill,birchwood terrace,1032,member,2003,0.00
119666,10/06/2026 21:11,10/06/2026 21:19,Pier 12,Guildhall Steps,1120,Member,1965,0.00
119667,10/06/2026 21:15,10/06/2026 21:47,Cobbler's Row,Old Mill Crossing,1290,member,2001,0.00
119668,10/06/2026 21:36,10/06/2026 21:52,Kayak Launch,Kayak Launch,1199,casual,,3.40
119669,10/06/2026 22:26,10/06/2026 22:31,Westfield Green,Science Quad,1135,member,1970,0.00
119670,10/06/2026 22:32,10/06/2026 22:43,Pier 12,Aurora & 22nd,1206,member,1995,0.00
119671,10/06/2026 22:54,10/06/2026 23:01,Old Town Square,Old Town Square,1030,member,1974,0.00
119672,10/06/2026 23:23,10/06/2026 23:30,Kayak Launch,Steelworks Gate,1249,member,2004,0.00
119673,11/06/2026 05:56,11/06/2026 06:17,Harbor West,Kayak Launch,1336,member,1986,0.00
119674,11/06/2026 06:43,11/06/2026 06:55,Grand & 3rd,Grand & 3rd,1074,Member,1977,0.00
119675,11/06/2026 06:47,11/06/2026 06:55,Warehouse Row,Gasometer Park,1291,member,1992,0.00
119676,11/06/2026 07:07,11/06/2026 07:21,Fountain Court,Merchant Hall,1240,member,1992,0.00
119677,11/06/2026 07:07,11/06/2026 07:57,Lighthouse Point,Pier 12,1073,casual,1973,8.65
119678,11/06/2026 07:32,11/06/2026 07:45,Gasometer Park,Kayak Launch,1315,member,1991,0.00
119679,11/06/2026 07:33,11/06/2026 07:36,Central Station,Athletics Center,1150,MEMBER,1977,0.00
119680,11/06/2026 07:43,11/06/2026 08:30,University Gate,Gasometer Park,1028,Casual,1975,8.05
119681,11/06/2026 07:45,11/06/2026 07:58,Poplar Circle,Poplar Circle,1174,Casual,1975,2.95
119682,11/06/2026 08:02,11/06/2026 08:09,Old Mill Crossing,Old Mill Crossing,1204,casual,1999,2.05
119683,11/06/2026 08:13,11/06/2026 08:25,Northgate Mall,Northgate Mall,1024,member,1992,0.00
119684,11/06/2026 08:16,11/06/2026 08:36,Pier 12,Harbor East,1331,casual,1983,4.15
119685,11/06/2026 09:47,11/06/2026 09:54,Central Station ,Dockside Market,1213,member,1999,0.00
119686,11/06/2026 10:15,11/06/2026 11:25,Old Town Square,Athletics Center,1096,casual,1963,11.50
119687,11/06/2026 10:31,11/06/2026 11:01,Orchard Lane,Orchard Lane,1192,casual,1994,5.50
119688,11/06/2026 11:13,11/06/2026 11:20,Ferry Meadow,University Gate,1268,member,1962,0.00
